context,llm_responses,actual_target,actual_sentiment,complete_responses,extraction_model_response,extraction_response,regex_extraction
Sentence: WPP wins race for 'programmatic buying' agency Essence Digital. Snippets: WPP wins race for 'programmatic buying' agency Essence Digital. Target aspect: WPP,  Sure,WPP,0.238,"ModelResponse(id='8f00e37d9cee5e79-EWR', created=1733872020, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=142, total_tokens=144, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afc6b864408-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: BHP Billiton share price: Brazil to sue Samarco for Â£3.5bn. Snippets: BHP Billiton share price: Brazil to sue Samarco for Â£3.5bn. Target aspect: Samarco,  Sure,Samarco,-0.637,"ModelResponse(id='8f00e37daf1c4233-EWR', created=1733872020, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=153, total_tokens=155, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afc894c1895-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: G4S slides on balance sheet worries. Snippets: G4S slides on balance sheet worries. Target aspect: G4S,  Sure,G4S,-0.593,"ModelResponse(id='8f00e37da8347cb1-EWR', created=1733872020, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=129, total_tokens=131, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afc883e8c42-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: FDA approves AstraZeneca drug for advanced lung cancer. Snippets: FDA approves AstraZeneca drug for advanced lung cancer. Target aspect: AstraZeneca,  Sure,AstraZeneca,0.507,"ModelResponse(id='8f00e37dbe5d0f5d-EWR', created=1733872020, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=139, total_tokens=141, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afc689e9e16-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: UPDATE 1-Meggitt reiterates annual outlook after tough 2014. Snippets: UPDATE 1-Meggitt reiterates annual outlook after tough 2014. Target aspect: Meggitt,  Sure,Meggitt,0.021,"ModelResponse(id='8f00e37ddc837cea-EWR', created=1733872020, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=153, total_tokens=155, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afc890a43f7-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: HSBC appoints business leaders to board. Snippets: HSBC appoints business leaders to board. Target aspect: HSBC,  Sure,HSBC,0.154,"ModelResponse(id='8f00e37dcc7d43d6-EWR', created=1733872020, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=127, total_tokens=129, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afccdfa0f73-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
"Sentence: HSBC shakes up board with two new business chiefs, three departures. Snippets: HSBC shakes up board with two new business chiefs, three departures. Target aspect: HSBC",  Sure,HSBC,-0.074,"ModelResponse(id='8f00e37dc8fdc420-EWR', created=1733872020, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=143, total_tokens=145, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afcbbfe4314-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
"Sentence: Last month we added to our $GILD position and started a new one in $BWLD We see slow, steady, unspectacular growth going forward near term. Snippets: Last month we added to our $GILD position and started a new one in $BWLD We see slow, steady, unspectacular growth going forward near term. Target aspect: GILD",  Sure,GILD,0.422,"ModelResponse(id='8f00e37dceb98cad-EWR', created=1733872020, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=181, total_tokens=183, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afcae417d13-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
"Sentence: $TSLA lots of green on the 5 min, watch the hourly $259.33 possible resistance currently @ $257.00. Snippets: $TSLA lots of green on the 5 min, watch the hourly $259.33 possible resistance currently @ $257.00. Target aspect: TSLA",  Sure,TSLA,0.318,"ModelResponse(id='8f00e37defca7ced-EWR', created=1733872020, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=177, total_tokens=179, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afc4bc28c1d-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: $AMGN And #UCB Announce Positive Top-Line Results From Ph3 Study Evaluating Romosozumab In Men... https://t.co/4hBoUDR8B8 via @YahooFinance. Snippets: $AMGN And #UCB Announce Positive Top-Line Results From Ph3 Study Evaluating Romosozumab In Men... https://t.co/4hBoUDR8B8 via @YahooFinance. Target aspect: AMGN,  Sure,AMGN,0.47,"ModelResponse(id='8f00e37dfc9142bc-EWR', created=1733872020, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=208, total_tokens=210, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afcd9c20f41-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: Sold some $TSLA Puts this morning Closed them at the close. Helps pay for monthly expenses. Snippets: Sold some $TSLA Puts this morning Closed them at the close. Helps pay for monthly expenses. Target aspect: TSLA,  Sure,TSLA,-0.043,"ModelResponse(id='8f00e37de924431c-EWR', created=1733872020, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=157, total_tokens=159, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afcdc3943bd-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: Windows 10 is awful why did it force an upgrade on my pc without my consent? #windows #Microsoft $msft. Snippets: Windows 10 is awful why did it force an upgrade on my pc without my consent? #windows #Microsoft $msft. Target aspect: MSFT,  Sure,MSFT,-0.49,"ModelResponse(id='8f00e37df8b043d3-EWR', created=1733872020, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=160, total_tokens=162, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afd382b4219-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: $EXPE working on the second leg of its reversal run as it breaks another down trend and continues higher. https://t.co/76DSJysyR0. Snippets: $EXPE working on the second leg of its reversal run as it breaks another down trend and continues higher. https://t.co/76DSJysyR0. Target aspect: EXPE,  Sure,EXPE,0.536,"ModelResponse(id='8f00e37e9d6e42a5-EWR', created=1733872020, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=184, total_tokens=186, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afd3fa21861-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
