context,llm_responses,actual_target,actual_sentiment,complete_responses,extraction_model_response,extraction_response,regex_extraction
Sentence: AB InBev offers SABMiller $3 billion breakup fee. Snippets: AB InBev offers SABMiller $3 billion breakup fee. Target aspect: SAB Miller,,SAB Miller,0.197,"ModelResponse(id='chatcmpl-AvEUseJDDciOksKnW6vcx4OknBuNW', created=1738203786, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=123, total_tokens=251, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72124d9ea05d7', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: GSK joins China trade push as UK trumpets healthcare deals. Snippets: GSK joins China trade push as UK trumpets healthcare deals. Target aspect: GSK,,GSK,0.294,"ModelResponse(id='chatcmpl-AvEUvExjpvD8jsddz2sNnyXSAEbI9', created=1738203789, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=121, total_tokens=249, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72124cb062425', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: AB InBev ups offer for SABMiller as deadline looms. Snippets: AB InBev ups offer for SABMiller as deadline looms. Target aspect: SAB Miller,,SAB Miller,0.257,"ModelResponse(id='chatcmpl-AvEUwCG4dtw1LfSxmo80YYdgxSOEk', created=1738203790, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=125, total_tokens=253, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72124fbfc0580', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: Tesco PLC's Recovery Continues With A Â£250m Cash Infusion. Snippets: Tesco PLC's Recovery Continues With A Â£250m Cash Infusion. Target aspect: Tesco,,Tesco,0.337,"ModelResponse(id='chatcmpl-AvEUzt8Wn7UQqmL38vQFmatbDkpin', created=1738203793, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=126, total_tokens=254, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72124fb665a45', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
"Sentence: METALS-Zinc surges 12 pct after Glencore cuts output, fuelling metals rally. Snippets: METALS-Zinc surges 12 pct after Glencore cuts output, fuelling metals rally. Target aspect: Glencore",,Glencore,0.162,"ModelResponse(id='chatcmpl-AvEV0E9hdWKnVwG0johRZ3Gf72NeF', created=1738203794, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=138, total_tokens=266, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72124cc573b42', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: CompaniesUnilever sales lifted by ice cream in soft economy. Snippets: CompaniesUnilever sales lifted by ice cream in soft economy. Target aspect: Unilever,,Unilever,0.383,"ModelResponse(id='chatcmpl-AvEV31vWzGt1jRd6971SsCcuzgqsU', created=1738203797, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=119, total_tokens=247, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72124d958f278', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: AB InBev's Latest Bid Said Unlikely to Win SABMiller's Approval. Snippets: AB InBev's Latest Bid Said Unlikely to Win SABMiller's Approval. Target aspect: SABMiller,,SABMiller,0.127,"ModelResponse(id='chatcmpl-AvEV8p7v1Dg71DQWKcojMEf9N31Ac', created=1738203802, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=132, total_tokens=260, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72124eb1fd6dc', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: Persimmon share price climbs on 23% rise in full-year revenue. Snippets: Persimmon share price climbs on 23% rise in full-year revenue. Target aspect: Persimmon,,Persimmon,0.975,"ModelResponse(id='chatcmpl-AvEVAA8OYu7we0Ib2h8CIjSyiwYlS', created=1738203804, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=128, total_tokens=256, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72124ed7e598c', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: Britain's FTSE forges ahead as Shire surges. Snippets: Britain's FTSE forges ahead as Shire surges. Target aspect: Shire,,Shire,0.512,"ModelResponse(id='chatcmpl-AvEVBlFyfsbdn7APOrc1ra1rNxupL', created=1738203805, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=119, total_tokens=247, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a721250844d703', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: AB InBev attacks SABMiller bid rebuffal. Snippets: AB InBev attacks SABMiller bid rebuffal. Target aspect: SABMiller,,SABMiller,-0.158,"ModelResponse(id='chatcmpl-AvEVEbMf0DdgmA8oEmtoPUnb0hAHr', created=1738203808, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=122, total_tokens=250, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a721250df79c66', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: Anheuser-Busch InBev Increases Offer for Rival SABMiller. Snippets: Anheuser-Busch InBev Increases Offer for Rival SABMiller. Target aspect: SABMiller,,SABMiller,0.24,"ModelResponse(id='chatcmpl-AvEVG4Mfzx4QroQepXhQJy7A3d73a', created=1738203810, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=130, total_tokens=258, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a721251eff5a2e', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: Why I'd Buy ARM Holdings plc And BHP Billiton plc Today. Snippets: Why I'd Buy ARM Holdings plc And BHP Billiton plc Today. Target aspect: BHP Billiton,,BHP Billiton,0.424,"ModelResponse(id='chatcmpl-AvEVI4YIZy3tWev6dwCeTbbjCaOUv', created=1738203812, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=125, total_tokens=253, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a7212528ece61f', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
