documents,llm_responses,actual_labels,complete_responses
I would like to refill my account using SWIFT.,"`transfer_into_account`

While ""top_up_by_bank_transfer"" might seem close, SWIFT specifically implies a transfer *into* the account, rather than a top-up (which carries a connotation of adding to an existing balance for spending).  The user is focusing on the *method* of transfer (SWIFT) and the *destination* (their account).  This aligns more closely with adding funds generally, rather than a top-up for card usage.
",56,"ModelResponse(id='chatcmpl-847cdcba-34f2-4868-b912-c4ce20c18f08', created=1739132164, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='`transfer_into_account`\n\nWhile ""top_up_by_bank_transfer"" might seem close, SWIFT specifically implies a transfer *into* the account, rather than a top-up (which carries a connotation of adding to an existing balance for spending).  The user is focusing on the *method* of transfer (SWIFT) and the *destination* (their account).  This aligns more closely with adding funds generally, rather than a top-up for card usage.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=101, prompt_tokens=649, total_tokens=750, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Do I have to pay for topping up by transfer?,"top_up_by_bank_transfer_charge
",56,"ModelResponse(id='chatcmpl-26a4069b-09d9-451b-9579-3777b35149c1', created=1739132166, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_by_bank_transfer_charge\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=12, prompt_tokens=650, total_tokens=662, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Are there any sort of fees involved for top of transfers?,"transfer_fee_charged
",56,"ModelResponse(id='chatcmpl-463220c3-7837-4260-9118-338262e4483d', created=1739132167, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='transfer_fee_charged\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=651, total_tokens=657, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Is it possible to get a transfer from SWIFT?,"transfer_into_account
",56,"ModelResponse(id='chatcmpl-59c10820-bfe1-404d-a64c-1440a364b9e7', created=1739132168, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='transfer_into_account\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=649, total_tokens=655, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Do I have to pay any fees in order to receive money?,"receiving_money
",56,"ModelResponse(id='chatcmpl-54d7d086-8bf1-47fe-ad1d-27ff5b1f0c19', created=1739132168, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='receiving_money\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=652, total_tokens=656, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
How much am I charged to receive money?,"`receiving_money` 
",56,"ModelResponse(id='chatcmpl-37f6ee8a-badd-4356-9740-c3ecc2d6bfb1', created=1739132169, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='`receiving_money` \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=7, prompt_tokens=648, total_tokens=655, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Will you deal with SWIFT transfers?,"transfer_timing
",56,"ModelResponse(id='chatcmpl-1ba75177-b137-46ae-ad05-e670ecbba649', created=1739132170, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='transfer_timing\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=646, total_tokens=650, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Will there be any charges for money received?,"`receiving_money`
",56,"ModelResponse(id='chatcmpl-d8aae189-f4c1-45eb-bcd6-1f2bc74e6cb0', created=1739132170, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='`receiving_money`\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=648, total_tokens=654, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Will a transfer incur a fee?,"transfer_fee_charged
",56,"ModelResponse(id='chatcmpl-5ae24845-c650-462d-b7bb-1d56c7f502a2', created=1739132171, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='transfer_fee_charged\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=646, total_tokens=652, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Are there charges for receiving a SEPA transfer?,"transfer_fee_charged
",56,"ModelResponse(id='chatcmpl-46e3ebf2-35ce-4aac-b054-d89bd41e618d', created=1739132172, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='transfer_fee_charged\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=649, total_tokens=655, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
If I transfer money from my bank to top-up my account will I be charged?,"top_up_by_bank_transfer_charge
",56,"ModelResponse(id='chatcmpl-5f44f3e9-b93e-42ff-a52d-e0be98d734be', created=1739132172, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_by_bank_transfer_charge\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=12, prompt_tokens=657, total_tokens=669, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Will I be charged if someone needs to send me money?,"`receiving_money`
",56,"ModelResponse(id='chatcmpl-9ac44c41-4583-44eb-beac-36e70f51855b', created=1739132173, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='`receiving_money`\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=651, total_tokens=657, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
What are the fees for top-ups?,"top_up_by_bank_transfer_charge OR top_up_by_card_charge

This question is ambiguous and could be referring to either bank transfer top-up fees or card top-up fees.  A good intent detection system should be able to handle this ambiguity and potentially offer clarifying questions to the user.
",56,"ModelResponse(id='chatcmpl-ccaf92b7-5e0a-4b76-a522-adec81fca6cf', created=1739132174, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_by_bank_transfer_charge OR top_up_by_card_charge\n\nThis question is ambiguous and could be referring to either bank transfer top-up fees or card top-up fees.  A good intent detection system should be able to handle this ambiguity and potentially offer clarifying questions to the user.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=68, prompt_tokens=648, total_tokens=716, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Will topping up by transfer lead to a charge on my account?,"top_up_by_bank_transfer_charge
",56,"ModelResponse(id='chatcmpl-38bb3965-3654-4cad-8704-0bbc14d40432', created=1739132176, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_by_bank_transfer_charge\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=12, prompt_tokens=652, total_tokens=664, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
What are the charges for receiving money?,"`receiving_money` 
",56,"ModelResponse(id='chatcmpl-469cf31c-846e-4f06-9978-d77329a07dbb', created=1739132176, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='`receiving_money` \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=7, prompt_tokens=647, total_tokens=654, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
What is the fee to receive money?,"transfer_fee_charged
",56,"ModelResponse(id='chatcmpl-06184aca-eab7-4436-9cd8-b392e5b42939', created=1739132177, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='transfer_fee_charged\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=647, total_tokens=653, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
How much am I charged for a SEPA transfer?,"transfer_fee_charged
",56,"ModelResponse(id='chatcmpl-3011b43e-5ac0-459c-a98b-ef36db4b043d', created=1739132178, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='transfer_fee_charged\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=650, total_tokens=656, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
How much is the fee for a SEPA transfer?,"transfer_fee_charged
",56,"ModelResponse(id='chatcmpl-95e0dc9f-4fd9-4ae9-91bc-872f45b6c34a', created=1739132178, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='transfer_fee_charged\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=650, total_tokens=656, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
