documents,llm_responses,actual_labels,complete_responses,extracted_labels
Where is my cash deposit?,"The sentence ""Where is my cash deposit?"" belongs to the category: 'balance_not_updated_after_cheque_or_cash_deposit'.",6,"id='8cda8df1ecff728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101348 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=11854024144478090000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Where is my cash deposit?"" belongs to the category: \'balance_not_updated_after_cheque_or_cash_deposit\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=546, completion_tokens=26, total_tokens=572)",6
How can I get the cash deposit to show up on my account?,"The sentence ""How can I get the cash deposit to show up on my account?"" belongs to the category: 'balance_not_updated_after_cheque_or_cash_deposit'.",6,"id='8cda8df40eb8728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101349 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=13316361666286780000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""How can I get the cash deposit to show up on my account?"" belongs to the category: \'balance_not_updated_after_cheque_or_cash_deposit\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=554, completion_tokens=34, total_tokens=588)",6
When will I see the cash I deposited this morning as available?,"The sentence ""When will I see the cash I deposited this morning as available?"" belongs to the category: 'balance_not_updated_after_bank_transfer'.",6,"id='8cda8dfa9d5c728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101349 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=16783820132846817000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""When will I see the cash I deposited this morning as available?"" belongs to the category: \'balance_not_updated_after_bank_transfer\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=553, completion_tokens=30, total_tokens=583)",5
cash from this morning has not deposited,"The sentence ""cash from this morning has not deposited"" belongs to the category: 'balance_not_updated_after_bank_transfer'.",6,"id='8cda8dfdb859728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101350 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=2135067856607900400, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""cash from this morning has not deposited"" belongs to the category: \'balance_not_updated_after_bank_transfer\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=547, completion_tokens=25, total_tokens=572)",5
Where is the cash from my cheque I recently deposited?,"The sentence ""Where is the cash from my cheque I recently deposited?"" belongs to the category: 'balance_not_updated_after_cheque_or_cash_deposit'.",6,"id='8cda8e015ba1728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101351 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=929170184520396700, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Where is the cash from my cheque I recently deposited?"" belongs to the category: \'balance_not_updated_after_cheque_or_cash_deposit\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=551, completion_tokens=31, total_tokens=582)",6
Cash deposit to my account but it has not appeared.,"The sentence ""Cash deposit to my account but it has not appeared"" belongs to the category: 'balance_not_updated_after_cheque_or_cash_deposit'.",6,"id='8cda8e052e9b728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101351 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=11080593527188950000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Cash deposit to my account but it has not appeared"" belongs to the category: \'balance_not_updated_after_cheque_or_cash_deposit\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=551, completion_tokens=31, total_tokens=582)",6
"When I deposit cheques and cash, my balance does not update.","The sentence ""When I deposit cheques and cash, my balance does not update"" belongs to the category: 'balance_not_updated_after_cheque_or_cash_deposit'.",6,"id='8cda8e096a0c728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101352 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=818700756217440800, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""When I deposit cheques and cash, my balance does not update"" belongs to the category: \'balance_not_updated_after_cheque_or_cash_deposit\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=554, completion_tokens=34, total_tokens=588)",6
I made a deposit this morning but it is still pending?,"The sentence ""I made a deposit this morning but it is still pending"" belongs to the category: 'balance_not_updated_after_bank_transfer'.",6,"id='8cda8e0c8cd6728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101352 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=7249990308083859000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I made a deposit this morning but it is still pending"" belongs to the category: \'balance_not_updated_after_bank_transfer\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=552, completion_tokens=29, total_tokens=581)",5
cash deposit to my account has shown a red flag.,"The sentence ""cash deposit to my account has shown a red flag"" belongs to the category: 'balance_not_updated_after_cheque_or_cash_deposit'.",6,"id='8cda8e0f5f3c728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101353 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=12845006596983929000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""cash deposit to my account has shown a red flag"" belongs to the category: \'balance_not_updated_after_cheque_or_cash_deposit\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=551, completion_tokens=31, total_tokens=582)",6
I have paid money into my account but it doesn't show.,"The sentence ""I have paid money into my account but it doesn't show"" belongs to the category: 'balance_not_updated_after_bank_transfer'.",6,"id='8cda8e1219e9728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101353 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=13253230091974418000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I have paid money into my account but it doesn\'t show"" belongs to the category: \'balance_not_updated_after_bank_transfer\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=553, completion_tokens=30, total_tokens=583)",5
The balance on my account wasn't updated after I made a depost.,"The sentence ""The balance on my account wasn't updated after I made a deposit"" belongs to the category: 'balance_not_updated_after_cheque_or_cash_deposit'.",6,"id='8cda8e148c59728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101354 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=9296348768122128000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""The balance on my account wasn\'t updated after I made a deposit"" belongs to the category: \'balance_not_updated_after_cheque_or_cash_deposit\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=555, completion_tokens=34, total_tokens=589)",6
Are cheques accepted to my account? Mine didn't seem to work.,"The sentence ""Are cheques accepted to my account? Mine didn't seem to work"" belongs to the category: 'balance_not_updated_after_cheque_or_cash_deposit'.",6,"id='8cda8e1b29f3728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101355 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=10148103704556100000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Are cheques accepted to my account? Mine didn\'t seem to work"" belongs to the category: \'balance_not_updated_after_cheque_or_cash_deposit\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=555, completion_tokens=35, total_tokens=590)",6
I deposited a check but my balance is still the same.,"The sentence ""I deposited a check but my balance is still the same"" belongs to the category: 'balance_not_updated_after_cheque_or_cash_deposit'.",6,"id='8cda8e1d6bec728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101355 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=17135958540372482000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I deposited a check but my balance is still the same"" belongs to the category: \'balance_not_updated_after_cheque_or_cash_deposit\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=552, completion_tokens=32, total_tokens=584)",6
IM still waiting for my account to update from a cash deposit?,"The sentence ""IM still waiting for my account to update from a cash deposit"" belongs to the category: 'balance_not_updated_after_cheque_or_cash_deposit'.",6,"id='8cda8e1f9dce728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101355 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=3705678237665710600, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""IM still waiting for my account to update from a cash deposit"" belongs to the category: \'balance_not_updated_after_cheque_or_cash_deposit\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=553, completion_tokens=33, total_tokens=586)",6
"I Submitted a cheque couple days ago, nothing happened to my account yet.Would you please check What could be the possible issue?","The sentence ""I Submitted a cheque couple days ago, nothing happened to my account yet. Would you please check What could be the possible issue?"" belongs to the category: 'balance_not_updated_after_cheque_or_cash_deposit'.",6,"id='8cda8e223826728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101356 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=366859272919576700, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I Submitted a cheque couple days ago, nothing happened to my account yet. Would you please check What could be the possible issue?"" belongs to the category: \'balance_not_updated_after_cheque_or_cash_deposit\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=566, completion_tokens=46, total_tokens=612)",6
Where is my deposit?,"The sentence ""Where is my deposit?"" belongs to the category of 'balance_not_updated_after_bank_transfer'.",6,"id='8cda8e259aee728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101356 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=5974438723682452000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Where is my deposit?"" belongs to the category of \'balance_not_updated_after_bank_transfer\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=545, completion_tokens=22, total_tokens=567)",5
My bank statement doesn't show the cash deposit I made recently.,"The sentence ""My bank statement doesn't show the cash deposit I made recently"" belongs to the category: 'balance_not_updated_after_cheque_or_cash_deposit'.",6,"id='8cda8e27ecf1728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101357 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=10295671754590155000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""My bank statement doesn\'t show the cash deposit I made recently"" belongs to the category: \'balance_not_updated_after_cheque_or_cash_deposit\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=553, completion_tokens=33, total_tokens=586)",6
My cash deposit from a week ago hasn't shown up. I need the money - how quickly can you sort this out?,"The sentence ""My cash deposit from a week ago hasn't shown up. I need the money - how quickly can you sort this out?"" belongs to the category: 'balance_not_updated_after_cheque_or_cash_deposit'.",6,"id='8cda8e2b7fcc728d-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101357 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=17263222479583605000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""My cash deposit from a week ago hasn\'t shown up. I need the money - how quickly can you sort this out?"" belongs to the category: \'balance_not_updated_after_cheque_or_cash_deposit\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=565, completion_tokens=45, total_tokens=610)",6
