sentences,llm_responses,actual_labels,complete_responses
"This allows the economy to operate at a higher utilization rate without inflationary consequences, at least until the higher productivity is fully anticipated in wage bargaining or until productivity growth stops accelerating.","NEUTRAL  
The statement describes economic conditions and outcomes without indicating a preference for tightening or easing monetary policy.",2,"ModelResponse(id='chatcmpl-AyjKnbcP6X9LZu5HYACVcF0fjvFpB', created=1739037309, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe statement describes economic conditions and outcomes without indicating a preference for tightening or easing monetary policy.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=290, prompt_tokens=166, total_tokens=456, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=256, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
That is why foreign trade deficits are typically thought of as self-correcting.,"NEUTRAL
The statement provides an economic observation about trade deficits without indicating a stance on tightening or easing monetary policy.",2,"ModelResponse(id='chatcmpl-AyjL818A87TxAnCfnd1hdUYYsGYuf', created=1739037330, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe statement provides an economic observation about trade deficits without indicating a stance on tightening or easing monetary policy.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=292, prompt_tokens=147, total_tokens=439, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=256, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"Net exports subtracted more than 1/2 percentage point from GDP growth in both 2014 and 2015,","NEUTRAL
The sentence provides factual information about GDP growth and net exports without indicating a stance on monetary policy.",2,"ModelResponse(id='chatcmpl-AyjL8dEQpZLoAwlL05UE8EQ6b3hf9', created=1739037330, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe sentence provides factual information about GDP growth and net exports without indicating a stance on monetary policy.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=291, prompt_tokens=156, total_tokens=447, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=256, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"Members recognized that from the standpoint of the level of real short-term interest rates, monetary policy could already be deemed to be fairly restrictive.","**HAWKISH**
The statement refers to monetary policy being ""fairly restrictive,"" indicating a stance towards tightening measures.",1,"ModelResponse(id='chatcmpl-AyjL8tmCmpyPOVRuackDlSe1yt5mj', created=1739037330, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='stop', index=0, message=Message(content='**HAWKISH**\nThe statement refers to monetary policy being ""fairly restrictive,"" indicating a stance towards tightening measures.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=292, prompt_tokens=158, total_tokens=450, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=256, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"""4 Importantly, the level of uncertainty around the paths for inflation and employment are higher than normal as we navigate the unprecedented reopening of the world economy.","NEUTRAL  
The statement discusses uncertainty regarding inflation and employment without indicating a specific policy direction towards tightening or easing.",2,"ModelResponse(id='chatcmpl-AyjL8YiDO3f7FXRaKy546qekOxy10', created=1739037330, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe statement discusses uncertainty regarding inflation and employment without indicating a specific policy direction towards tightening or easing.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=355, prompt_tokens=162, total_tokens=517, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=320, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
We know that the short end of the yield curve is dominated by monetary policy and cyclical factors.,"NEUTRAL  
The sentence objectively describes factors affecting the yield curve without indicating a preference for tightening or easing monetary policy.",2,"ModelResponse(id='chatcmpl-AyjL8sklOWMJeHQv2Q7NK02qwdPMZ', created=1739037330, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence objectively describes factors affecting the yield curve without indicating a preference for tightening or easing monetary policy.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=292, prompt_tokens=151, total_tokens=443, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=256, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"As illustrated by the left-hand panel of figure 6, since 2000, both FOMC participants and respondents to the Blue Chip survey have markedly reduced their projections of the level of real short-term interest rates expected to prevail in the longer run.","DOVISH
The reduction in projected real short-term interest rates signals an expectation of lower rates, indicating a more accommodative (easing) monetary policy stance.",0,"ModelResponse(id='chatcmpl-AyjLDUtPZlCf5afSNQfJ8j4lrlexP', created=1739037335, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='stop', index=0, message=Message(content='DOVISH\nThe reduction in projected real short-term interest rates signals an expectation of lower rates, indicating a more accommodative (easing) monetary policy stance.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=621, prompt_tokens=182, total_tokens=803, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=576, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
The outbreak has also disrupted economic activity in many countries and has prompted significant movements in financial markets.,"NEUTRAL  
The sentence describes economic disruptions and market movements without indicating a specific stance on monetary policy.",2,"ModelResponse(id='chatcmpl-AyjLD9Gebrjuh11MByzSotyNIg5OE', created=1739037335, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence describes economic disruptions and market movements without indicating a specific stance on monetary policy.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=225, prompt_tokens=150, total_tokens=375, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=192, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"During the 1980s and 1990s, the Federal Reserve succeeded in bringing inflation down from double-digit levels to the average rate of about 2 percent that has prevailed over the past decade.","NEUTRAL  
The sentence provides historical information about inflation reduction without indicating a stance on current monetary policy.",0,"ModelResponse(id='chatcmpl-AyjLDMfErP3cpy1ZpT4u0y3MGeMp3', created=1739037335, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence provides historical information about inflation reduction without indicating a stance on current monetary policy.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=417, prompt_tokens=172, total_tokens=589, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=384, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"The System Open Market Account manager and the secretary will keep the Committee informed of ongoing developments regarding the System's balance sheet that could affect the attainment over time of the Committee's objectives of maximum employment and price stability. ""","NEUTRAL
The statement focuses on monitoring and informing about developments without indicating a preference for tightening or easing monetary policy.",2,"ModelResponse(id='chatcmpl-AyjLDeXlR4egLmjvVYZMHhZcFd5KJ', created=1739037335, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe statement focuses on monitoring and informing about developments without indicating a preference for tightening or easing monetary policy.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=228, prompt_tokens=174, total_tokens=402, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=192, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"The first is what to do about supply shocks, like large increases in oil prices, which tend to increase both inflation and unemployment.","NEUTRAL
The statement objectively discusses economic factors without indicating a preference for tightening or easing monetary policy.",1,"ModelResponse(id='chatcmpl-AyjLDD7DtpgPbNIs4q44jP9QUqCq3', created=1739037335, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe statement objectively discusses economic factors without indicating a preference for tightening or easing monetary policy.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=289, prompt_tokens=157, total_tokens=446, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=256, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
