sentence,entity_pairs,actual_labels,llm_responses,complete_responses
"With the deal, Starbucks agreed to use Square to process the firm’s credit card payments with transaction fees that were lower than what the coffee chain had been paying.","['Starbucks', 'coffee']",product_or_material_produced,product or material produced.,"ModelResponse(id='chatcmpl-ae1f52e1-35c2-321d-fae4-237e9f68a88b', created=1738162606, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='product or material produced.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=226, total_tokens=232, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)"
"Boko Haram has released a new video on the insurgency in Nigeria, with its leader Abubakar Shekau again failing to … see more » Copyright © 2015 Premium Times.","['Boko Haram', 'Abubakar Shekau']",chairperson,"The relationship that best fits Abubakar Shekau to Boko Haram in the given sentence is ""chief executive officer.""","ModelResponse(id='chatcmpl-d7650345-d83b-85d9-d859-13b6bc29cfb0', created=1738162607, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The relationship that best fits Abubakar Shekau to Boko Haram in the given sentence is ""chief executive officer.""', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=259, total_tokens=286, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)"
We also recently announced that Google Pixel 4 launched with technology from Fingerprints.,"['Pixel', 'Google']",developer,manufacturer.,"ModelResponse(id='chatcmpl-c05f1884-19e7-09be-1644-32028213d6fe', created=1738162607, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=209, total_tokens=212, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)"
We also recently announced that Google Pixel 4 launched with technology from Fingerprints.,"['Pixel', 'Google']",manufacturer,manufacturer.,"ModelResponse(id='chatcmpl-196085d0-8464-1b35-078b-ee1b6bb7fa90', created=1738162608, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=209, total_tokens=212, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)"
"The Conshohocken, Pennsylvania, company, a unit of Swedish furniture retailer IKEA AB, is making available free wall-anchoring kits for its MALM three- and four-drawer chests, two styles of six-drawer MALM chests, and for other chests of drawers and dressers, the commission said in a statement.","['IKEA', 'furniture']",product_or_material_produced,product or material produced.,"ModelResponse(id='chatcmpl-5bb652e3-c01b-69e5-e5b6-91c9a20d4104', created=1738162608, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='product or material produced.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=266, total_tokens=272, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)"
"Vodafone returned a big chunk of the windfall to shareholders, and is currently busy investing heavily to replace the substantial contribution to earnings and cash flow that Verizon had been making.","['Vodafone', 'Verizon']",subsidiary,owner of.,"ModelResponse(id='chatcmpl-4eea2d8e-1cd6-90d4-994e-63f22a4c0e36', created=1738162608, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owner of.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=229, total_tokens=233, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)"
"Vodafone returned a big chunk of the windfall to shareholders, and is currently busy investing heavily to replace the substantial contribution to earnings and cash flow that Verizon had been making.","['Verizon', 'Vodafone']",parent_organization,owner of.,"ModelResponse(id='chatcmpl-2fccfd87-ba88-95a0-7624-b67aefbae9c4', created=1738162609, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owner of.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=229, total_tokens=233, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)"
"Glencore Chief Executive Ivan Glasenberg is on the record looking to acquire more collieries, solidifying the company's global ranking as the biggest shipper of thermal coal.","['Glencore', 'Ivan Glasenberg']",chief_executive_officer,The relationship that best fits Ivan Glasenberg to Glencore in the given sentence is **chief executive officer**.,"ModelResponse(id='chatcmpl-751d9fb2-934e-58c6-b748-70051728d435', created=1738162609, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The relationship that best fits Ivan Glasenberg to Glencore in the given sentence is **chief executive officer**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=24, prompt_tokens=242, total_tokens=266, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)"
"Glencore Chief Executive Ivan Glasenberg is on the record looking to acquire more collieries, solidifying the company's global ranking as the biggest shipper of thermal coal.","['Glencore', 'Ivan Glasenberg']",owned_by,The relationship that best fits Ivan Glasenberg to Glencore in the given sentence is **chief executive officer**.,"ModelResponse(id='chatcmpl-c023d2eb-71ca-add5-af58-ad7642ff1da0', created=1738162610, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The relationship that best fits Ivan Glasenberg to Glencore in the given sentence is **chief executive officer**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=24, prompt_tokens=242, total_tokens=266, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)"
"Glencore Chief Executive Ivan Glasenberg is on the record looking to acquire more collieries, solidifying the company's global ranking as the biggest shipper of thermal coal.","['Ivan Glasenberg', 'Glencore']",owner_of,The relationship that best fits Glencore to Ivan Glasenberg for this sentence is **chief executive officer**.,"ModelResponse(id='chatcmpl-ead34518-25d2-d487-01fe-b4dd0fc77e58', created=1738162611, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The relationship that best fits Glencore to Ivan Glasenberg for this sentence is **chief executive officer**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=23, prompt_tokens=242, total_tokens=265, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)"
Altice added 4.6 percent to 119.90 euros in Amsterdam for a value of 29.7 billion euros.,"['Altice', 'Amsterdam']",headquarters_location,"The relationship that best fits Amsterdam to Altice in the given sentence is ""stock exchange.""","ModelResponse(id='chatcmpl-d7794c9d-d497-b17f-c04a-68e3f3e870c0', created=1738162612, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The relationship that best fits Amsterdam to Altice in the given sentence is ""stock exchange.""', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=19, prompt_tokens=227, total_tokens=246, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)"
"Thu, Jul 30, 2015, 01:38 BST - UK Markets open in 6 hrs 22 mins Samsung Electronics posts 8% fall in Q2 net profit AFP – 8 minutes ago View Photo","['Samsung', 'electronics']",product_or_material_produced,The relationship that best fits electronics to Samsung in this sentence is **product or material produced**.,"ModelResponse(id='chatcmpl-992966ab-09ab-e3d3-27cb-26b3cc3ecc38', created=1738162612, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The relationship that best fits electronics to Samsung in this sentence is **product or material produced**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=20, prompt_tokens=248, total_tokens=268, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)"
The deal will help the National Geographic Society to revive its iconic yellow-bordered magazine and also increase the National Geographic Society’s endowment to roughly $1 billion.,"['National Geographic Society', 'National Geographic']",owner_of,publisher.,"ModelResponse(id='chatcmpl-98111766-2aa4-bf96-2279-6e59f9964000', created=1738162613, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='publisher.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=236, total_tokens=239, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)"
"442.60p +0.59% Berkeley Group Holdings (The) (BKG) 3,479.00p +0.55% Hikma Pharmaceuticals (LSE: HIK.L - news ) (HIK) 2,473.00p +0.32% Associated British Foods (LSE: ABF.L - news ) (ABF) 3,250.00p +0.28% Capita (CPI (Other OTC: CPICQ - news ) ) 1,215.00p +0.25% FTSE 100 - Fallers Glencore (Amsterdam: GX8.AS - news ) (GLEN) 73.91p -23.98% Anglo American (AAL) 567.50p -7.68% BHP Billiton (NYSE: BBL - news ) (BLT) 976.90p -4.79% Rio Tinto (RIO) 2,119.50p -4.40% Antofagasta (LSE: ANTO.L - news ) (ANTO) 484.20p -4.31% Standard Chartered (BSE: 580001.BO - news ) (STAN) 632.80p -4.15% Vodafone Group (NasdaqGS: VOD - news ) (VOD) 208.95p -4.00% Fresnillo (Amsterdam: FN6.AS - news ) (FRES) 598.50p -3.23% Aberdeen Asset Management (Other OTC: ABDNF - news ) (ADN) 297.80p -2.78% GKN (GKN (LSE: GKN.L - news ) ) 256.30p -2.62% FTSE 250 - Risers Ultra Electronics Holdings (ULE) 1,695.00p +2.17% Saga (Frankfurt: 2S8.F - news ) (SAGA (LSE: SAGA.L - news ) ) 205.00p +1.84% Indivior (Berlin: 2IV.BE - news ) (INDV) 234.60p +1.69% Ophir Energy (Other OTC: OPGYF - news ) (OPHR) 82.55p +1.60% Home Retail Group (HOME) 135.50p +1.50% Renishaw (RSW) 2,001.00p +1.47% Poundland Group (Other OTC: PDLDF - news ) (PLND) 279.30p +1.45% Caledonia Investments (CLDN) 2,180.00p +1.44% Workspace Group (LSE: WKP.L - news ) (WKP) 950.00p +1.39% Vesuvius (VSVS) 356.10p +1.31% FTSE 250 - Fallers Kaz Minerals (LSE: KAZ.L - news ) (KAZ) 81.65p -19.56% Just Retirement Group (JRG) 160.00p -8.04% Allied Minds (Other OTC: ALLWF - news ) (ALM) 355.80p -6.37% Premier Oil (LSE: PMO.L - news ) (PMO) 63.05p -6.11% Vedanta Resources (Other OTC: VDNRF - news ) (VED) 431.10p -5.34% Tullow Oil (LSE: TLW.L - news ) (TLW) 161.50p -4.72% Worldwide Healthcare Trust (WWH) 1,740.00p -4.71% Weir Group (WEIR) 1,121.00p -3.86% Hunting (Frankfurt: 0YT.F - news ) (HTG) 388.10p -3.36% IMI (IMI (LSE: IMI.L - news ) ) 932.00p -2.87% FTSE TechMARK - Risers Filtronic (FTC) 6.75p +3.85% SDL (Shenzhen: 002658.SZ - news ) (SDL (LSE: SDL.L - news ) ) 333.75p +3.33% XP Power Ltd (LSE: XPP.L - news ) .","['Poundland', 'retail']",industry,owner of.,"ModelResponse(id='chatcmpl-c96af636-a475-355c-e2b9-1d14f4ee869c', created=1738162613, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owner of.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=1317, total_tokens=1321, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)"
