prompt,answer,book_name,chapter_number,chapter_name
"33. What qualities would ideally suit a monopolistic firm with regard to barriers to entry?

A: a few impediments to limit new firms from operating and expanding within the market
B: sufficient strength to prevent or discourage potential competitors from entering the market
C: government rules on prices, quantities, or conditions of entry in an industry
D: government regulations that provide no barriers to entry, exit, or competition",B: sufficient strength to prevent or discourage potential competitors from entering the market,Microeconomics,9, monopoly 
"34. In the event that Only1Corp. obtains control of all the natural gas producers in the US, it would most likely

A: have a patent giving it exclusive legal rights to make, use, and sell for a limited time.
B: raise prices, cut production, and realize positive economic profits.
C: have legal protection to prevent copying its methods of production for commercial use.
D: acquire rights for its investors to produce and sell their product.","B: raise prices, cut production, and realize positive economic profits.",Microeconomics,9, monopoly 
"35. When J.K. Rowling exerts copyright ownership of her literary works, she creates a monopoly by restricting

A: the number of inventors.
B: unit production costs.
C: entry into the market.
D: demand for the product.",C: entry into the market.,Microeconomics,9, monopoly 
"36. Once I’MaPharmaCo. has received confirmation of the registration for its latest drug patent application, it will have created a monopoly for that product by restricting

A: demand for the product.
B: entry into the market.
C: amount of product advertising.
D: the number of product compliments.",B: entry into the market.,Microeconomics,9, monopoly 
"37. When the demand for a good or service limits the quantity that can be sold to an output at which the firm experiences economies of scale,

A: the firm is a natural monopoly.
B: there are close substitutes for the good the firm produces.
C: firm is a single-price monopoly.
D: firm is well protected from competition by a legal barrier.",A: the firm is a natural monopoly.,Microeconomics,9, monopoly 
"38. When a firm pursues a predatory pricing strategy, it does so

A: to hire more staff to lower unemployment.
B: to increase supply to benefit consumers.
C: to maximize profits in the long run.
D: to discourage short run competition.",C: to maximize profits in the long run.,Microeconomics,9, monopoly 
"39. Refer to the table below. The information pertains to the demand curve and the average cost curve for a natural monopoly firm. What will the price be in this market?

A: 20
B: 50
C: 35
D: 5",B: 50,Microeconomics,9, monopoly 
"40. Refer to the table below. This information reflects the demand curve and the average cost curve for a firm that is a natural monopoly. What will this firm’s profits equal?

A: $2.50
B: $1.50
C: $1.25
D: $0.50",A: $2.50,Microeconomics,9, monopoly 
"41. Refer to the table below. If the information pertains to the demand curve and the long run average cost curve for an electric company that is a natural monopoly, then what quantity will be produced in this market?

A: 300
B: 400
C: 100
D: 200",D: 200,Microeconomics,9, monopoly 
"42. The following table shows a monopolist’s demand curve and cost information for the production of its good. What quantity will it produce?

A: 10
B: 20
C: 30
D: 40",C: 30,Microeconomics,9, monopoly 
"43. The table below shows a monopolist’s demand curve and the cost information for the production of its good. What will their profits equal?

A: $1,200
B: $1,600
C: $1,000
D: $600","A: $1,200",Microeconomics,9, monopoly 
"44. The table below shows a monopolist’s demand curve and cost information for the production of its good. What quantity will it produce?

A: 1,400
B: 1,300
C: 1,100
D: 1,000","D: 1,000",Microeconomics,9, monopoly 
"45. If a firm holds a pure monopoly in the market and is able to sell 5 units of output at $4.00 per unit and 6 units of output at $3,90 per unit, it will produce and sell the sixth unit if its marginal cost is

A: $3.90 or less
B: $3.40 or less
C: $3.50 or less
D: $4.00 or less",B: $3.40 or less,Microeconomics,9, monopoly 
"46. The following table shows a monopolist’s demand curve and cost information for the production of its good. What price will it charge?

A: $13
B: $15
C: $11
D: $12",B: $15,Microeconomics,9, monopoly 
"47. The following table shows a monopolist’s demand curve and cost information for the production of its good. What price will it charge?

A: $25
B: $30
C: $20
D: $40",A: $25,Microeconomics,9, monopoly 
"48. If a firm holds a pure monopoly in the market and is able to sell 4 units of output at $2.00 per unit and 5 units of output at $1.75 per unit, it will produce and sell the fifth unit if its marginal cost is

A: $1.75 or less
B: $2.00 or less
C: $0.75 or less
D: $1.00 or less",C: $0.75 or less,Microeconomics,9, monopoly 
"49. ____________ law implies ownership over an idea or concept or image

A: Intellectual property
B: Copyright
C: Patent
D: Trademark",A: Intellectual property,Microeconomics,9, monopoly 
"50. The typical pattern of costs for a monopoly can be analyzed by using:
I)	total cost
II)	fixed cost
III)	variable cost
IV)	marginal cost
V)	average cost
VI)	average variable cost

A: I, II, and III
B: I, III and IV
C: I, II, III, IV, and VI
D: all of the above",D: all of the above,Microeconomics,9, monopoly 
"51. The typical pattern of costs for a perfectly competitive firm can be analyzed by using:
I)	total cost
II)	fixed cost
III)	variable cost
IV)	marginal cost
V)	average cost
VI)	average variable cost

A: I, II, and III
B: I, III and IV
C: I, II, III, IV, and VI
D: all of the above",D: all of the above,Microeconomics,9, monopoly 
"52. Which of the following denotes the typical shape of the monopolist's total cost curve?

A: total costs decrease and become flatter as output rises
B: total costs rise and grow steeper as output rises
C: higher output levels create the typical downward sloping cost curve
D: total costs are typically constant and are shown by a straight horizontal line",B: total costs rise and grow steeper as output rises,Microeconomics,9, monopoly 
"53. When a monopolist increases sales by one unit,

A: it gains some marginal revenue from selling that extra unit.
B: more low priced sales cause negative marginal revenues.
C: every other unit must now be sold at a lower price.
D: it loses some marginal revenue and all of the above.",D: it loses some marginal revenue and all of the above.,Microeconomics,9, monopoly 
"54. If a monopolist increases quantity by one unit, but sells the increased output at a slightly lower price,

A: marginal revenue is affected by adding one additional unit sold at the new price.
B: all the previous units, which used to sell at a higher price, now sell for more.
C: the marginal revenue of selling a unit is more than the price of the unit.
D: because of higher output the marginal revenue curve is above the demand curve.",A: marginal revenue is affected by adding one additional unit sold at the new price.,Microeconomics,9, monopoly 
